frame,time,Ball_z,Ball_y,Ball_x,Ball_rot_x,Ball_rot_y,Ball_rot_z,Ball_rot_w,Ball_ang_vel_x,Ball_ang_vel_y,Ball_ang_vel_z,Ball_vel_x,Ball_vel_y,Ball_vel_z,hxzywassaved_x,hxzywassaved_y,hxzywassaved_z,hxzywassaved_rot_x,hxzywassaved_rot_y,hxzywassaved_rot_z,hxzywassaved_rot_w,hxzywassaved_yaw,hxzywassaved_pitch,hxzywassaved_roll,hxzywassaved_ang_vel_x,hxzywassaved_ang_vel_y,hxzywassaved_ang_vel_z,hxzywassaved_vel_x,hxzywassaved_vel_y,hxzywassaved_vel_z,hxzywassaved_throttle,Juicy_Dom12_x,Juicy_Dom12_y,Juicy_Dom12_z,Juicy_Dom12_rot_x,Juicy_Dom12_rot_y,Juicy_Dom12_rot_z,Juicy_Dom12_rot_w,Juicy_Dom12_yaw,Juicy_Dom12_pitch,Juicy_Dom12_roll,Juicy_Dom12_ang_vel_x,Juicy_Dom12_ang_vel_y,Juicy_Dom12_ang_vel_z,Juicy_Dom12_vel_x,Juicy_Dom12_vel_y,Juicy_Dom12_vel_z,hxzywassaved_boost,Juicy_Dom12_boost,Juicy_Dom12_throttle,hxzywassaved_steer,Juicy_Dom12_steer,Juicy_Dom12_handbrake,hxzywassaved_handbrake,Juicy_Dom12_jump,Juicy_Dom12_double_jump,hxzywassaved_jump,hxzywassaved_double_jump,hxzywassaved_rot_jump,hxzywassaved_rot_double_jump,hxzywassaved_ang_vel_jump,hxzywassaved_ang_vel_double_jump,hxzywassaved_vel_jump,hxzywassaved_vel_double_jump,Juicy_Dom12_rot_jump,Juicy_Dom12_rot_double_jump,Juicy_Dom12_ang_vel_jump,Juicy_Dom12_ang_vel_double_jump,Juicy_Dom12_vel_jump,Juicy_Dom12_vel_double_jump
30,12.635395,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.594,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,12.669555,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.586,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,12.702888,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.57,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12.73622,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.438,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,12.769553,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.367,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,12.802886,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.328,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,12.836219,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.312,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12.869552,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.328,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,12.9028845,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.375,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,12.936217,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.461,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,12.96955,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.531,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,13.002883,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.602,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13.036216,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.711,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,13.069549,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.766,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,13.102881,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.82,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,13.136214,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.836,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,13.169557,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.836,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,13.202889,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.828,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,13.236222,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.805,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,13.269555,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.805,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,13.302888,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.805,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,13.336221,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.797,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,13.369554,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.742,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,13.402886,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.602,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,13.436219,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.438,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13.469552,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.336,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13.502885,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.195,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,13.536218,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.016,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,13.5695505,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,13.602883,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,13.63622,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,13.669553,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,13.706163,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,13.739496,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,13.772829,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,13.806162,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,13.839495,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,13.872828,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,13.90616,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,17.01,-0.0033744453,0.0033744453,0.707096,0.70710146,1.570788606637441,0.009544408852842957,-3.685062113040173e-08,-0.06,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4608.0,17.01,-0.0033744453,-0.0033744453,0.70710146,-0.707096,-1.5708040503771021,0.009544408852842957,-3.685062113040173e-08,0.06,0.0,0.0,0.0,0.0,0.27,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
