frame,time,Ball_z,Ball_y,Ball_x,French B4guette_x,French B4guette_y,French B4guette_z,User-63f82723dc_x,User-63f82723dc_y,User-63f82723dc_z,User-63f82723dc_boost,Sayonara_Sammy12_x,Sayonara_Sammy12_y,Sayonara_Sammy12_z,Sayonara_Sammy12_throttle,Sayonara_Sammy12_boost,GMON3YSTR8CASH_x,GMON3YSTR8CASH_y,GMON3YSTR8CASH_z,GMON3YSTR8CASH_boost,GMON3YSTR8CASH_throttle,French B4guette_throttle,GMON3YSTR8CASH_steer,User-63f82723dc_throttle,Sayonara_Sammy12_steer,French B4guette_boost,French B4guette_steer,French B4guette_handbrake,User-63f82723dc_steer,GMON3YSTR8CASH_handbrake,Sayonara_Sammy12_handbrake,User-63f82723dc_handbrake,French B4guette_jump,French B4guette_double_jump,User-63f82723dc_jump,User-63f82723dc_double_jump,Sayonara_Sammy12_jump,Sayonara_Sammy12_double_jump,GMON3YSTR8CASH_jump,GMON3YSTR8CASH_double_jump
6483,262.03833,515.22,-1885.53,854.73,-4082.26,3576.98,281.91,-3878.44,-3527.41,23.07,100.0,-1643.85,210.73,69.35,0.992,12.0,956.75,-490.17,54.17,0.0,0.984,0.992,0.859,0.992,0.0,100.0,0.992,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1
6484,262.07178,520.86,-1963.27,891.22,-4080.7,3422.07,313.86,-3878.44,-3527.41,23.07,100.0,-1812.85,243.23,55.05,0.992,12.0,1069.45,-572.83,37.61,0.0,0.984,0.992,0.938,0.992,0.0,100.0,0.992,0.0,-1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0
6485,262.1053,524.61,-2021.52,918.56,-4080.7,3422.07,313.86,-3855.54,-3424.89,19.71,100.0,-1812.85,243.23,55.05,0.992,12.0,1069.45,-572.83,37.61,0.0,0.984,0.992,0.938,0.992,0.0,100.0,0.992,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0
6486,262.13873,528.97,-2099.12,954.99,-4079.58,3312.78,321.41,-3843.21,-3391.35,18.12,100.0,-1812.85,243.23,55.05,0.992,12.0,1145.84,-630.63,26.0,0.0,0.992,0.992,0.969,0.992,0.0,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
6487,262.17218,532.61,-2176.64,991.38,-4079.58,3312.78,321.41,-3817.74,-3336.72,16.87,100.0,-1999.29,278.93,34.15,0.992,12.0,1145.84,-630.63,26.0,0.0,0.992,0.992,0.969,0.992,0.992,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
6488,262.20584,535.52,-2254.08,1027.73,-4079.58,3312.78,321.41,-3805.87,-3315.41,16.58,100.0,-2033.23,285.02,29.93,0.992,12.0,1145.84,-630.63,26.0,0.0,0.992,0.992,0.969,0.992,0.992,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6489,262.2393,537.7,-2331.44,1064.05,-4079.04,3127.33,306.53,-3805.87,-3315.41,16.58,100.0,-2134.88,299.93,19.54,0.992,12.0,1253.99,-727.28,15.72,0.0,0.984,0.992,0.984,0.992,0.992,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6490,262.27274,539.16,-2408.72,1100.33,-4079.04,3127.33,306.53,-3733.11,-3214.75,16.66,100.0,-2134.88,299.93,19.54,0.992,12.0,1253.99,-727.28,15.72,0.0,0.984,0.992,0.984,0.992,0.992,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0
6491,262.30618,539.9,-2485.92,1136.57,-4078.76,3007.28,277.49,-3733.11,-3214.75,16.66,100.0,-2134.88,299.93,19.54,0.992,12.0,1253.99,-727.28,15.72,0.0,0.984,0.992,0.984,0.992,0.992,100.0,0.375,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6492,262.33963,539.92,-2563.04,1172.77,-4078.76,3007.28,277.49,-3733.11,-3214.75,16.66,100.0,-2334.78,299.91,16.02,0.992,12.0,1307.62,-816.01,16.61,0.0,0.992,0.992,0.992,0.992,0.0,100.0,0.375,0.0,-1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0
6493,262.37308,539.22,-2640.08,1208.93,-4078.76,3007.28,277.49,-3619.03,-3110.07,16.98,100.0,-2334.78,299.91,16.02,0.992,12.0,1307.62,-816.01,16.61,0.0,0.992,0.992,0.992,0.992,0.0,100.0,0.375,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
6494,262.40652,537.8,-2717.04,1245.06,-4075.05,2861.4,225.99,-3597.48,-3094.63,17.0,100.0,-2463.67,277.54,16.7,0.992,12.0,1325.12,-872.74,16.92,0.0,0.992,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6495,262.43997,535.66,-2793.92,1281.15,-4075.05,2861.4,225.99,-3528.92,-3052.26,17.0,100.0,-2527.1,262.51,16.86,0.992,12.0,1331.76,-901.39,16.97,0.0,0.984,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
6496,262.47342,532.8,-2870.72,1317.2,-4075.05,2861.4,225.99,-3528.92,-3052.26,17.0,100.0,-2527.1,262.51,16.86,0.992,12.0,1331.76,-901.39,16.97,0.0,0.984,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6497,262.50687,529.22,-2947.44,1353.22,-4051.26,2659.45,146.6,-3528.92,-3052.26,17.0,100.0,-2652.88,228.62,16.99,0.992,12.0,1339.93,-958.77,17.0,0.0,0.984,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6498,262.5403,524.92,-3024.1,1389.2,-4045.45,2630.48,136.01,-3402.86,-2996.23,17.0,100.0,-2684.19,219.68,17.01,0.992,12.0,1340.74,-973.06,17.0,0.0,0.984,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
6499,262.57376,519.9,-3100.68,1425.14,-4025.3,2543.2,106.22,-3402.86,-2996.23,17.0,100.0,-2777.93,192.29,17.01,0.992,12.0,1340.74,-973.06,17.0,0.0,0.984,0.992,0.992,0.992,-0.164,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6500,262.6072,514.16,-3177.18,1461.04,-4025.3,2543.2,106.22,-3264.73,-2960.77,17.0,100.0,-2777.93,192.29,17.01,0.992,12.0,1337.29,-1044.18,17.0,0.0,0.992,0.992,0.992,0.992,-0.164,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
6501,262.64066,507.7,-3253.6,1496.91,-4025.3,2543.2,106.22,-3235.96,-2956.36,17.0,100.0,-2777.93,192.29,17.01,0.992,12.0,1337.29,-1044.18,17.0,0.0,0.992,0.992,0.992,0.992,-0.164,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6502,262.6741,498.63,-3349.01,1541.69,-3982.93,2396.48,65.41,-3235.96,-2956.36,17.0,100.0,-2934.64,148.75,17.01,0.992,12.0,1326.91,-1109.12,17.0,0.0,0.984,0.992,0.992,0.992,-0.617,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6503,262.70755,490.57,-3425.25,1577.47,-3982.93,2396.48,65.41,-3072.97,-2949.02,17.0,100.0,-2934.64,148.75,17.01,0.992,12.0,1326.91,-1109.12,17.0,0.0,0.984,0.992,0.992,0.992,-0.617,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
6504,262.741,481.79,-3501.41,1613.22,-3939.15,2263.05,39.19,-3042.72,-2950.87,17.0,100.0,-3077.15,116.68,17.01,0.992,12.0,1318.52,-1169.25,17.0,0.0,0.992,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6505,262.77444,472.31,-3577.49,1648.93,-3939.15,2263.05,39.19,-3042.72,-2950.87,17.0,100.0,-3077.15,116.68,17.01,0.992,12.0,1317.28,-1184.68,17.0,0.0,0.992,0.992,0.992,0.992,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
6506,262.8079,462.11,-3653.49,1684.6,-3887.64,2113.47,22.5,-2921.03,-2968.39,17.0,100.0,-3236.1,84.9,17.01,0.992,12.0,1317.28,-1184.68,17.0,0.0,0.992,0.992,0.992,0.992,0.992,100.0,0.0,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6507,262.84134,451.2,-3729.41,1720.23,-3887.64,2113.47,22.5,-2921.03,-2968.39,17.0,100.0,-3236.1,84.9,17.01,0.992,12.0,1319.39,-1263.3,17.0,0.0,0.992,0.992,0.992,0.992,0.992,100.0,0.0,0.0,-0.961,0.0,1.0,0.0,1,0,0,0,0,0,0,0
6508,262.8748,439.58,-3805.27,1755.83,-3887.64,2113.47,22.5,-2769.96,-3013.51,17.0,100.0,-3236.1,84.9,17.01,0.992,12.0,1321.76,-1279.11,17.0,0.0,0.992,0.992,0.992,0.992,0.992,100.0,0.0,0.0,-0.758,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6509,262.90823,433.5,-3843.17,1773.61,-3887.64,2113.47,22.5,-2740.26,-3025.67,17.0,67.0,-3392.39,44.87,17.01,0.992,12.0,1321.76,-1279.11,17.0,0.0,0.992,0.992,0.992,0.055,0.992,100.0,0.0,0.0,-0.391,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6510,262.94168,414.21,-3956.75,1826.91,-3820.32,1917.71,16.49,-2740.26,-3025.67,17.0,67.0,-3392.39,44.87,17.01,0.992,100.0,1335.61,-1333.92,17.0,0.0,0.984,0.992,0.992,0.141,0.992,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6511,262.97513,400.47,-4032.37,1862.39,-3820.32,1917.71,16.49,-2624.34,-3084.64,17.0,67.0,-3540.65,-11.67,17.01,0.992,100.0,1335.61,-1333.92,17.0,0.0,0.984,0.992,0.992,0.203,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
6512,263.00858,389.69,-4089.03,1888.98,-3778.86,1797.1,16.46,-2624.34,-3084.64,17.0,67.0,-3554.67,-18.57,17.01,0.992,100.0,1361.74,-1394.3,17.0,0.0,0.992,0.992,0.992,0.258,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6513,263.04202,374.71,-4164.51,1924.4,-3778.86,1797.1,16.46,-2624.34,-3084.64,17.0,67.0,-3554.67,-18.57,17.01,0.992,100.0,1361.74,-1394.3,17.0,0.0,0.992,0.992,0.992,0.305,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6514,263.07547,359.02,-4239.91,1959.79,-3728.7,1645.9,16.88,-2450.16,-3205.81,17.0,67.0,-3682.31,-101.55,17.01,0.992,100.0,1408.68,-1463.95,17.0,0.0,0.992,0.992,0.992,0.367,0.992,100.0,-0.781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6515,263.10892,359.02,-4239.91,1959.79,-3728.7,1645.9,16.88,-2450.16,-3205.81,17.0,67.0,-3682.31,-101.55,17.01,0.992,100.0,1408.68,-1463.95,17.0,0.0,0.992,0.992,0.992,0.422,0.992,100.0,-0.781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6516,263.14236,325.52,-4390.5,2030.46,-3728.7,1645.9,16.88,-2349.54,-3288.37,17.0,67.0,-3763.96,-185.03,17.01,0.992,100.0,1408.68,-1463.95,17.0,0.0,0.992,0.992,0.992,0.477,0.992,100.0,-0.781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6517,263.1758,307.71,-4465.68,2065.74,-3682.62,1461.26,17.0,-2349.54,-3288.37,17.0,67.0,-3763.96,-185.03,17.01,0.992,100.0,1483.56,-1534.98,17.0,0.0,0.992,0.992,0.0,0.57,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6518,263.20926,293.89,-4522.01,2092.17,-3682.62,1461.26,17.0,-2349.54,-3288.37,17.0,67.0,-3763.96,-185.03,17.01,0.992,100.0,1483.56,-1534.98,17.0,0.0,0.992,0.992,0.0,0.648,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6519,263.2427,265.08,-4634.54,2144.99,-3659.72,1320.9,17.0,-2226.47,-3394.7,17.0,67.0,-3837.44,-304.86,17.86,0.992,100.0,1549.04,-1580.81,17.0,0.0,0.992,0.992,0.0,0.734,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6520,263.27615,244.99,-4709.46,2180.15,-3659.72,1320.9,17.0,-2226.47,-3394.7,17.0,67.0,-3837.44,-304.86,17.86,0.992,100.0,1549.04,-1580.81,17.0,0.0,0.992,0.992,0.0,0.781,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6521,263.3096,234.68,-4746.89,2197.72,-3659.72,1320.9,17.0,-2226.47,-3394.7,17.0,67.0,-3837.44,-304.86,17.86,0.992,100.0,1549.04,-1580.81,17.0,0.0,0.992,0.992,0.0,0.828,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6522,263.34305,202.71,-4859.08,2250.37,-3644.46,1195.54,17.0,-2092.32,-3513.02,17.0,67.0,-3882.88,-447.61,22.92,0.992,100.0,1644.16,-1636.92,17.0,0.0,0.992,0.992,0.0,0.836,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6523,263.3765,180.52,-4933.78,2285.42,-3644.46,1195.54,17.0,-2092.32,-3513.02,17.0,67.0,-3882.88,-447.61,22.92,0.992,100.0,1644.16,-1636.92,17.0,0.0,0.992,0.992,0.0,0.836,0.992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6524,263.40994,157.63,-5008.4,2320.44,-3625.14,1007.15,17.0,-1946.36,-3642.55,17.0,67.0,-3896.81,-607.14,26.27,0.992,100.0,1644.16,-1636.92,17.0,0.0,0.992,0.992,0.0,0.836,0.328,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6525,263.4434,150.04,-4991.45,2351.21,-3622.09,975.73,17.0,-1922.04,-3664.15,17.0,67.0,-3896.48,-633.67,26.22,0.992,100.0,1727.69,-1682.92,17.0,0.0,0.984,0.992,0.0,0.828,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6526,263.47684,147.06,-4944.04,2380.56,-3613.05,881.47,17.0,-1849.12,-3728.95,17.0,67.0,-3892.45,-712.99,25.46,0.992,100.0,1727.69,-1682.92,17.0,0.0,0.984,0.992,0.0,0.789,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6527,263.51028,143.36,-4896.68,2409.88,-3607.09,818.63,17.0,-1800.52,-3772.15,17.0,67.0,-3887.9,-765.67,24.59,0.992,100.0,1814.02,-1729.67,17.0,0.0,0.992,0.992,0.0,0.75,-0.195,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6528,263.54373,138.96,-4849.37,2439.16,-3607.09,818.63,17.0,-1800.52,-3772.15,17.0,67.0,-3887.9,-765.67,24.59,0.992,100.0,1814.02,-1729.67,17.0,0.0,0.992,0.992,0.0,0.719,-0.195,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6529,263.57718,133.84,-4802.11,2468.41,-3595.25,692.95,17.0,-1703.32,-3858.55,17.0,67.0,-3877.52,-870.88,22.54,0.992,100.0,1814.02,-1729.67,17.0,0.0,0.992,0.992,0.0,0.672,0.0,100.0,0.0,0.0,-0.094,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6530,263.61063,128.0,-4754.89,2497.63,-3592.3,661.53,17.0,-1679.02,-3880.15,17.0,67.0,-3874.82,-897.18,21.99,0.992,100.0,1902.71,-1777.48,17.0,0.0,0.984,0.992,0.0,0.633,0.0,100.0,0.0,0.0,-0.266,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6531,263.64407,121.44,-4707.72,2526.83,-3582.88,567.36,17.0,-1606.16,-3945.02,17.0,67.0,-3866.2,-976.02,20.27,0.992,100.0,1902.71,-1777.48,17.0,0.0,0.984,0.992,0.0,0.609,0.695,100.0,0.992,0.0,-0.273,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6532,263.67752,114.17,-4660.6,2555.99,-3575.11,504.82,17.0,-1557.85,-3988.55,17.0,67.0,-3859.21,-1028.34,19.32,0.992,100.0,1993.51,-1826.38,17.0,0.0,0.984,0.992,0.0,0.578,0.883,100.0,0.992,0.0,-0.055,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6533,263.71097,106.19,-4613.53,2585.12,-3575.11,504.82,17.0,-1557.85,-3988.55,17.0,67.0,-3859.21,-1028.34,19.32,0.992,100.0,1993.51,-1826.38,17.0,0.0,0.984,0.992,0.0,0.547,0.883,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6534,263.74442,97.49,-4566.51,2614.22,-3553.56,381.02,17.0,-1462.57,-4077.02,17.0,67.0,-3840.44,-1131.95,18.11,0.992,100.0,1993.51,-1826.38,17.0,0.0,0.984,0.992,0.0,0.5,0.273,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6535,263.77786,94.27,-4532.34,2635.26,-3553.56,381.02,17.0,-1462.57,-4077.02,17.0,67.0,-3840.44,-1131.95,18.11,0.992,100.0,2097.03,-1877.54,17.0,0.0,0.984,0.992,0.992,0.461,0.273,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6536,263.8113,99.41,-4489.7,2661.25,-3525.6,275.37,17.0,-1462.57,-4077.02,17.0,67.0,-3819.02,-1221.33,17.33,0.992,100.0,2097.03,-1877.54,17.0,0.0,0.984,0.992,0.992,0.438,0.0,100.0,0.992,0.0,-0.148,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6537,263.84476,101.71,-4468.4,2674.23,-3515.81,245.88,17.0,-1357.48,-4178.69,17.0,67.0,-3812.17,-1246.65,17.13,0.992,100.0,2097.03,-1877.54,17.0,0.0,0.984,0.992,0.992,0.438,0.0,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6538,263.8782,107.5,-4404.56,2713.14,-3515.81,245.88,17.0,-1357.48,-4178.69,17.0,67.0,-3812.17,-1246.65,17.13,0.992,100.0,2217.35,-1919.2,17.0,0.0,0.984,0.992,0.992,0.438,0.0,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6539,263.91165,110.46,-4362.05,2739.05,-3454.4,104.65,17.0,-1243.08,-4293.96,17.0,67.0,-3774.57,-1372.2,16.73,0.992,100.0,2238.12,-1924.02,17.0,0.0,0.992,0.992,0.633,0.438,0.0,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6540,263.9451,112.7,-4319.59,2764.93,-3439.64,77.89,17.0,-1220.88,-4317.61,17.0,67.0,-3766.58,-1397.15,16.79,0.992,100.0,2301.27,-1935.54,17.0,0.0,0.984,0.992,0.0,0.438,0.0,100.0,0.992,0.0,-0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6541,263.97855,113.54,-4298.37,2777.86,-3439.64,77.89,17.0,-1220.88,-4317.61,17.0,67.0,-3766.58,-1397.15,16.79,0.992,100.0,2322.56,-1938.56,17.0,0.0,0.992,0.992,0.0,0.438,0.0,100.0,0.992,0.0,0.242,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6542,264.012,115.1,-4213.63,2829.51,-3372.76,-23.25,17.0,-1136.22,-4415.5,17.0,67.0,-3732.88,-1496.34,16.96,0.992,100.0,2408.72,-1947.24,17.0,0.0,0.984,0.992,0.0,0.461,0.383,100.0,0.664,0.0,0.891,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6543,264.04544,115.04,-4192.47,2842.41,-3372.76,-23.25,17.0,-1136.22,-4415.5,17.0,67.0,-3732.88,-1496.34,16.96,0.992,100.0,2430.48,-1948.8,17.0,0.0,0.984,0.992,0.0,0.469,0.383,100.0,0.664,0.0,0.906,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6544,264.0789,114.38,-4150.18,2868.18,-3275.56,-137.69,17.0,-1041.55,-4545.57,17.0,67.0,-3684.37,-1621.83,17.0,0.992,100.0,2430.48,-1948.8,17.0,0.0,0.984,0.992,0.0,0.461,0.0,100.0,0.0,0.0,0.797,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6545,264.11234,113.78,-4129.06,2881.06,-3275.56,-137.69,17.0,-1041.55,-4545.57,17.0,67.0,-3684.37,-1621.83,17.0,0.992,100.0,2430.48,-1948.8,17.0,0.0,0.984,0.992,0.0,0.461,0.0,100.0,0.0,0.0,0.695,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6546,264.14578,109.58,-4044.66,2932.5,-3169.92,-243.63,17.0,-949.1,-4676.63,17.0,67.0,-3640.86,-1725.59,17.0,0.992,100.0,2540.35,-1954.74,17.0,0.0,0.992,0.992,0.0,0.453,-0.586,100.0,0.0,0.0,0.984,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6547,264.17923,108.08,-4023.59,2945.34,-3148.29,-264.28,17.0,-929.77,-4702.12,17.0,67.0,-3640.86,-1725.59,17.0,0.992,100.0,2540.35,-1954.74,17.0,0.0,0.992,0.992,0.0,0.438,-0.586,100.0,0.0,0.0,0.906,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6548,264.21268,104.54,-3981.48,2971.01,-3148.29,-264.28,17.0,-929.77,-4702.12,17.0,67.0,-3640.86,-1725.59,17.0,0.992,100.0,2651.88,-1959.33,17.0,0.0,0.992,0.992,0.0,0.438,-0.586,100.0,0.0,0.0,0.945,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6549,264.24612,103.54,-3970.96,2977.42,-3148.29,-264.28,17.0,-929.77,-4702.12,17.0,67.0,-3592.98,-1848.15,17.0,0.992,100.0,2651.88,-1959.33,17.0,0.0,0.992,0.992,0.0,0.438,-0.195,100.0,0.0,0.0,0.844,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6550,264.27957,93.94,-3886.89,3028.66,-3050.03,-356.2,17.0,-838.38,-4812.05,17.0,67.0,-3592.98,-1848.15,17.0,0.992,100.0,2753.26,-1964.96,17.0,0.0,0.984,0.992,-0.953,0.438,-0.195,100.0,0.0,0.0,0.719,0.0,0.0,1.0,0,0,0,0,0,0,0,0
6551,264.31302,94.92,-3846.9,3052.91,-3050.03,-356.2,17.0,-753.28,-4904.48,17.0,67.0,-3544.64,-1992.79,17.0,0.992,100.0,2775.8,-1967.1,17.0,0.0,0.992,0.992,-0.945,0.414,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6552,264.34647,96.28,-3827.26,3064.79,-2940.01,-457.42,17.0,-731.69,-4926.93,17.0,67.0,-3544.64,-1992.79,17.0,0.992,100.0,2775.8,-1967.1,17.0,0.0,0.992,0.992,-0.945,0.352,0.0,100.0,0.0,0.0,0.891,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6553,264.3799,99.28,-3768.38,3100.42,-2917.97,-477.62,17.0,-709.98,-4949.07,17.0,67.0,-3500.37,-2144.7,17.0,0.992,88.0,2843.22,-1976.34,17.0,0.0,0.984,0.992,-0.945,0.188,0.0,100.0,0.0,0.0,0.648,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6554,264.41336,100.38,-3729.18,3124.14,-2829.73,-558.34,17.0,-644.05,-5012.66,17.0,67.0,-3491.83,-2175.31,17.0,0.992,88.0,2843.22,-1976.34,17.0,0.0,0.984,0.992,-0.945,0.0,0.0,100.0,0.133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6555,264.4468,100.76,-3690.02,3147.83,-2785.22,-598.21,17.0,-644.05,-5012.66,17.0,67.0,-3491.83,-2175.31,17.0,0.992,88.0,2976.57,-2006.6,17.0,0.0,0.984,0.992,0.0,-1.0,0.0,100.0,0.875,0.0,-0.297,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6556,264.48026,100.4,-3650.9,3171.51,-2762.67,-617.78,17.0,-532.3,-5101.74,17.0,67.0,-3458.25,-2297.9,17.0,0.992,88.0,2998.65,-2012.8,17.0,0.0,0.984,0.992,0.0,-1.0,0.0,100.0,0.992,0.0,-0.445,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6557,264.5137,99.32,-3611.82,3195.15,-2716.84,-655.95,17.0,-510.76,-5116.15,17.0,67.0,-3458.25,-2297.9,17.0,0.992,88.0,3064.78,-2032.72,17.0,0.0,0.992,0.992,0.0,-1.0,0.0,100.0,0.992,0.0,-0.445,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6558,264.54715,98.51,-3592.3,3206.97,-2716.84,-655.95,17.0,-510.76,-5116.15,17.0,67.0,-3458.25,-2297.9,17.0,0.992,88.0,3086.78,-2039.79,17.0,0.0,0.984,0.992,-0.078,-1.0,0.0,100.0,0.992,0.0,-0.453,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6559,264.5806,95.0,-3533.78,3242.37,-2596.63,-742.98,17.0,-415.84,-5169.54,17.0,67.0,-3416.9,-2451.3,17.0,0.992,100.0,3108.67,-2047.23,17.0,0.0,0.992,0.992,-0.703,-1.0,0.0,100.0,0.766,0.0,-0.445,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6560,264.61404,92.64,-3504.56,3260.05,-2558.8,-765.96,17.0,-392.23,-5179.82,17.0,67.0,-3416.9,-2451.3,17.0,0.992,100.0,3184.22,-2076.45,17.0,0.0,0.984,0.992,-0.984,-0.969,0.0,100.0,0.914,0.0,-0.062,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6561,264.6475,93.59,-3485.9,3271.31,-2558.8,-765.96,17.0,-392.23,-5179.82,17.0,67.0,-3379.78,-2589.4,17.0,0.992,100.0,3184.22,-2076.45,17.0,0.0,0.984,0.992,-0.984,-0.094,0.344,100.0,0.914,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6562,264.68094,95.36,-3429.96,3305.05,-2480.77,-806.76,17.0,-352.68,-5193.84,17.0,67.0,-3362.36,-2650.45,17.0,0.992,100.0,3184.22,-2076.45,17.0,0.0,0.984,0.992,-0.984,0.508,0.789,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6563,264.7144,95.64,-3392.72,3327.52,-2480.77,-806.76,17.0,-352.68,-5193.84,17.0,67.0,-3333.42,-2741.01,17.0,0.992,100.0,3307.19,-2140.88,17.0,0.0,0.984,0.992,-0.961,0.93,0.992,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6564,264.74783,95.2,-3355.52,3349.96,-2345.01,-857.88,17.0,-316.29,-5202.89,17.0,67.0,-3322.75,-2770.79,17.0,0.992,100.0,3326.44,-2153.68,17.0,0.0,0.992,0.992,-0.961,0.992,0.992,100.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
